date,campaign_name,platform,ad_creative_type,audience_segment,impressions,clicks,conversions,spend,revenue
16-11-2024,Campaign 2,Instagram,Video,Gen Z,9414,338,39,260.8,2230.69
16-11-2024,Campaign 2,Instagram,Video,Millennials,5557,251,29,135.99,1714.77
16-11-2024,Campaign 2,Instagram,Video,Gen X,674,21,2,25.16,159.34
16-11-2024,Campaign 2,Instagram,Image,Gen Z,3047,28,1,94.7,56.26
16-11-2024,Campaign 2,Instagram,Image,Millennials,2541,35,0,74.37,0
16-11-2024,Campaign 2,Instagram,Image,Gen X,565,7,0,9.52,0
16-11-2024,Campaign 2,Instagram,Carousel,Gen Z,9505,258,8,207.85,590.31
16-11-2024,Campaign 2,Instagram,Carousel,Millennials,3209,81,2,107.22,174.17
16-11-2024,Campaign 2,Instagram,Carousel,Gen X,831,9,0,22.94,0
16-11-2024,Campaign 2,TikTok,Video,Gen Z,14738,383,34,266.17,2681.73
16-11-2024,Campaign 2,TikTok,Video,Millennials,1682,77,3,27.56,187.18
16-11-2024,Campaign 2,TikTok,Video,Gen X,223,8,0,3.79,0
16-11-2024,Campaign 2,TikTok,Image,Gen Z,7655,49,1,194.1,97.88
16-11-2024,Campaign 2,TikTok,Image,Millennials,1224,10,0,25.6,0
16-11-2024,Campaign 2,TikTok,Image,Gen X,598,11,0,10.84,0
16-11-2024,Campaign 2,TikTok,Carousel,Gen Z,6281,116,5,242.25,446.61
16-11-2024,Campaign 2,TikTok,Carousel,Millennials,793,12,0,30.55,0
16-11-2024,Campaign 2,TikTok,Carousel,Gen X,663,18,1,22.55,55.7
16-11-2024,Campaign 2,Facebook,Video,Gen Z,2636,73,10,38.16,637.34
16-11-2024,Campaign 2,Facebook,Video,Millennials,6183,173,18,97.1,1507.32
16-11-2024,Campaign 2,Facebook,Video,Gen X,3138,64,9,62.47,621.14
16-11-2024,Campaign 2,Facebook,Image,Gen Z,1112,16,0,36.31,0
16-11-2024,Campaign 2,Facebook,Image,Millennials,8221,76,1,161.46,51.53
16-11-2024,Campaign 2,Facebook,Image,Gen X,5223,88,3,126.93,187.48
16-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2203,56,2,81.83,127.96
16-11-2024,Campaign 2,Facebook,Carousel,Millennials,11251,207,6,261.99,366.47
16-11-2024,Campaign 2,Facebook,Carousel,Gen X,4758,127,4,92.66,309.29
17-11-2024,Campaign 2,Instagram,Video,Gen Z,7214,145,16,252.52,1547.17
17-11-2024,Campaign 2,Instagram,Video,Millennials,6077,248,15,133.69,1298.94
17-11-2024,Campaign 2,Instagram,Video,Gen X,999,30,1,19.59,53.67
17-11-2024,Campaign 2,Instagram,Image,Gen Z,6797,35,1,222.51,78.39
17-11-2024,Campaign 2,Instagram,Image,Millennials,3312,17,0,52.25,0
17-11-2024,Campaign 2,Instagram,Image,Gen X,592,8,0,14.48,0
17-11-2024,Campaign 2,Instagram,Carousel,Gen Z,7942,132,5,114.65,289.48
17-11-2024,Campaign 2,Instagram,Carousel,Millennials,3778,96,3,112.74,167.1
17-11-2024,Campaign 2,Instagram,Carousel,Gen X,665,11,0,21.11,0
17-11-2024,Campaign 2,TikTok,Video,Gen Z,12138,529,59,350.84,4386.78
17-11-2024,Campaign 2,TikTok,Video,Millennials,1859,49,4,30.09,277.52
17-11-2024,Campaign 2,TikTok,Video,Gen X,848,28,2,14.06,195.84
17-11-2024,Campaign 2,TikTok,Image,Gen Z,9478,86,2,361.11,110.92
17-11-2024,Campaign 2,TikTok,Image,Millennials,1482,22,0,56.18,0
17-11-2024,Campaign 2,TikTok,Image,Gen X,965,17,0,17.06,0
17-11-2024,Campaign 2,TikTok,Carousel,Gen Z,12911,227,17,426.11,1377.11
17-11-2024,Campaign 2,TikTok,Carousel,Millennials,1500,37,1,32.36,70.62
17-11-2024,Campaign 2,TikTok,Carousel,Gen X,232,3,0,4.21,0
17-11-2024,Campaign 2,Facebook,Video,Gen Z,1915,43,4,31.84,307.83
17-11-2024,Campaign 2,Facebook,Video,Millennials,6118,219,14,227,1386.16
17-11-2024,Campaign 2,Facebook,Video,Gen X,4136,140,19,60.72,1261.19
17-11-2024,Campaign 2,Facebook,Image,Gen Z,1925,25,1,57.67,64.4
17-11-2024,Campaign 2,Facebook,Image,Millennials,8777,171,1,242.17,55.27
17-11-2024,Campaign 2,Facebook,Image,Gen X,3928,36,1,102.31,61.63
17-11-2024,Campaign 2,Facebook,Carousel,Gen Z,1185,19,1,45.42,58.07
17-11-2024,Campaign 2,Facebook,Carousel,Millennials,5184,106,4,130.34,264.69
17-11-2024,Campaign 2,Facebook,Carousel,Gen X,5974,151,5,144.04,371.86
18-11-2024,Campaign 2,Instagram,Video,Gen Z,9720,298,17,210.59,1562.37
18-11-2024,Campaign 2,Instagram,Video,Millennials,7135,288,28,261.89,2157.62
18-11-2024,Campaign 2,Instagram,Video,Gen X,209,7,0,7.69,0
18-11-2024,Campaign 2,Instagram,Image,Gen Z,6756,41,1,103.37,58.72
18-11-2024,Campaign 2,Instagram,Image,Millennials,2420,16,0,79.5,0
18-11-2024,Campaign 2,Instagram,Image,Gen X,429,2,0,16.15,0
18-11-2024,Campaign 2,Instagram,Carousel,Gen Z,9246,162,7,320.41,380.73
18-11-2024,Campaign 2,Instagram,Carousel,Millennials,2046,31,0,47.48,0
18-11-2024,Campaign 2,Instagram,Carousel,Gen X,306,5,0,7.92,0
18-11-2024,Campaign 2,TikTok,Video,Gen Z,14218,379,21,531.7,1324.12
18-11-2024,Campaign 2,TikTok,Video,Millennials,1153,27,2,21.7,107.63
18-11-2024,Campaign 2,TikTok,Video,Gen X,638,31,1,15.46,76.84
18-11-2024,Campaign 2,TikTok,Image,Gen Z,5901,61,1,188.06,95.97
18-11-2024,Campaign 2,TikTok,Image,Millennials,563,9,0,18.14,0
18-11-2024,Campaign 2,TikTok,Image,Gen X,360,4,0,9.75,0
18-11-2024,Campaign 2,TikTok,Carousel,Gen Z,6938,191,9,258.35,820.33
18-11-2024,Campaign 2,TikTok,Carousel,Millennials,1316,38,2,21.19,139.72
18-11-2024,Campaign 2,TikTok,Carousel,Gen X,296,8,0,7.17,0
18-11-2024,Campaign 2,Facebook,Video,Gen Z,2270,78,7,71.79,426.27
18-11-2024,Campaign 2,Facebook,Video,Millennials,9040,306,37,186.9,2706.04
18-11-2024,Campaign 2,Facebook,Video,Gen X,2973,60,6,59.92,303.56
18-11-2024,Campaign 2,Facebook,Image,Gen Z,2969,16,0,75.68,0
18-11-2024,Campaign 2,Facebook,Image,Millennials,11447,98,1,352.67,90
18-11-2024,Campaign 2,Facebook,Image,Gen X,4466,46,0,161.66,0
18-11-2024,Campaign 2,Facebook,Carousel,Gen Z,1333,23,1,32.36,71.11
18-11-2024,Campaign 2,Facebook,Carousel,Millennials,4836,123,9,182.64,454.2
18-11-2024,Campaign 2,Facebook,Carousel,Gen X,3903,46,1,71.74,64.66
19-11-2024,Campaign 2,Instagram,Video,Gen Z,8942,242,34,320.77,2237.72
19-11-2024,Campaign 2,Instagram,Video,Millennials,4244,208,15,89.72,1431.02
19-11-2024,Campaign 2,Instagram,Video,Gen X,735,22,3,10.45,176.23
19-11-2024,Campaign 2,Instagram,Image,Gen Z,4803,27,1,136.53,97.81
19-11-2024,Campaign 2,Instagram,Image,Millennials,6055,119,3,91.63,265.91
19-11-2024,Campaign 2,Instagram,Image,Gen X,310,5,0,8.95,0
19-11-2024,Campaign 2,Instagram,Carousel,Gen Z,3905,47,1,91.55,64.64
19-11-2024,Campaign 2,Instagram,Carousel,Millennials,5991,164,7,124.94,528.1
19-11-2024,Campaign 2,Instagram,Carousel,Gen X,586,9,0,16.64,0
19-11-2024,Campaign 2,TikTok,Video,Gen Z,14768,737,84,285.99,5203.02
19-11-2024,Campaign 2,TikTok,Video,Millennials,1968,78,4,35.22,257.9
19-11-2024,Campaign 2,TikTok,Video,Gen X,765,31,4,13.26,287.56
19-11-2024,Campaign 2,TikTok,Image,Gen Z,5403,60,2,143.32,137.12
19-11-2024,Campaign 2,TikTok,Image,Millennials,1569,17,0,59.4,0
19-11-2024,Campaign 2,TikTok,Image,Gen X,389,4,0,13.13,0
19-11-2024,Campaign 2,TikTok,Carousel,Gen Z,14861,374,24,573.63,2137.12
19-11-2024,Campaign 2,TikTok,Carousel,Millennials,1496,43,1,39.2,91.36
19-11-2024,Campaign 2,TikTok,Carousel,Gen X,484,9,0,13.6,0
19-11-2024,Campaign 2,Facebook,Video,Gen Z,1823,77,4,65.85,385.59
19-11-2024,Campaign 2,Facebook,Video,Millennials,11559,512,57,435.19,3528.69
19-11-2024,Campaign 2,Facebook,Video,Gen X,4796,176,25,125.28,1388.64
19-11-2024,Campaign 2,Facebook,Image,Gen Z,1930,27,0,61.9,0
19-11-2024,Campaign 2,Facebook,Image,Millennials,6894,124,5,243.23,324.4
19-11-2024,Campaign 2,Facebook,Image,Gen X,4577,67,0,103.22,0
19-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2916,36,1,71.53,52.59
19-11-2024,Campaign 2,Facebook,Carousel,Millennials,4199,118,8,146.77,617.75
19-11-2024,Campaign 2,Facebook,Carousel,Gen X,5657,91,6,187.8,476.13
20-11-2024,Campaign 2,Instagram,Video,Gen Z,3589,107,12,121.05,1039.01
20-11-2024,Campaign 2,Instagram,Video,Millennials,3888,158,14,63.79,890.32
20-11-2024,Campaign 2,Instagram,Video,Gen X,401,9,0,12.21,0
20-11-2024,Campaign 2,Instagram,Image,Gen Z,8636,152,2,299.12,153.63
20-11-2024,Campaign 2,Instagram,Image,Millennials,7500,98,1,259.72,92.27
20-11-2024,Campaign 2,Instagram,Image,Gen X,132,0,0,2.45,0
20-11-2024,Campaign 2,Instagram,Carousel,Gen Z,8795,216,15,296.36,760.95
20-11-2024,Campaign 2,Instagram,Carousel,Millennials,2956,54,1,94.19,53.51
20-11-2024,Campaign 2,Instagram,Carousel,Gen X,378,6,0,11.02,0
20-11-2024,Campaign 2,TikTok,Video,Gen Z,12655,476,68,412.82,4890.13
20-11-2024,Campaign 2,TikTok,Video,Millennials,569,19,2,7.43,139.64
20-11-2024,Campaign 2,TikTok,Video,Gen X,483,20,1,7.87,60.95
20-11-2024,Campaign 2,TikTok,Image,Gen Z,14170,201,7,300.54,665.3
20-11-2024,Campaign 2,TikTok,Image,Millennials,703,13,0,24.44,0
20-11-2024,Campaign 2,TikTok,Image,Gen X,703,13,0,14.66,0
20-11-2024,Campaign 2,TikTok,Carousel,Gen Z,14648,284,11,411.3,880.08
20-11-2024,Campaign 2,TikTok,Carousel,Millennials,905,9,0,30.94,0
20-11-2024,Campaign 2,TikTok,Carousel,Gen X,807,13,0,22.01,0
20-11-2024,Campaign 2,Facebook,Video,Gen Z,1947,44,6,74.63,536.73
20-11-2024,Campaign 2,Facebook,Video,Millennials,5488,207,12,154.65,739.35
20-11-2024,Campaign 2,Facebook,Video,Gen X,5060,109,16,120.66,1541.89
20-11-2024,Campaign 2,Facebook,Image,Gen Z,1702,31,0,61.83,0
20-11-2024,Campaign 2,Facebook,Image,Millennials,8971,78,0,277.09,0
20-11-2024,Campaign 2,Facebook,Image,Gen X,2705,46,0,65.96,0
20-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2026,47,3,36.1,194.5
20-11-2024,Campaign 2,Facebook,Carousel,Millennials,9335,256,9,232.63,783.5
20-11-2024,Campaign 2,Facebook,Carousel,Gen X,3619,73,4,98.39,200.7
21-11-2024,Campaign 2,Instagram,Video,Gen Z,3927,166,11,128.07,720.25
21-11-2024,Campaign 2,Instagram,Video,Millennials,7171,277,17,225.81,1209.27
21-11-2024,Campaign 2,Instagram,Video,Gen X,450,20,2,12.36,159.7
21-11-2024,Campaign 2,Instagram,Image,Gen Z,6928,72,3,179.52,181.2
21-11-2024,Campaign 2,Instagram,Image,Millennials,3795,69,1,98.34,81.71
21-11-2024,Campaign 2,Instagram,Image,Gen X,344,5,0,12.08,0
21-11-2024,Campaign 2,Instagram,Carousel,Gen Z,4450,73,3,59.87,261.4
21-11-2024,Campaign 2,Instagram,Carousel,Millennials,5758,171,11,187.47,930.25
21-11-2024,Campaign 2,Instagram,Carousel,Gen X,974,15,1,13.16,74.06
21-11-2024,Campaign 2,TikTok,Video,Gen Z,14434,434,63,521.51,4938
21-11-2024,Campaign 2,TikTok,Video,Millennials,1251,59,4,34.84,296.34
21-11-2024,Campaign 2,TikTok,Video,Gen X,809,30,3,19.61,271.03
21-11-2024,Campaign 2,TikTok,Image,Gen Z,8959,67,1,314.97,58.83
21-11-2024,Campaign 2,TikTok,Image,Millennials,733,5,0,20.77,0
21-11-2024,Campaign 2,TikTok,Image,Gen X,372,4,0,11.33,0
21-11-2024,Campaign 2,TikTok,Carousel,Gen Z,13061,322,15,380.77,1384.67
21-11-2024,Campaign 2,TikTok,Carousel,Millennials,1889,31,1,55.48,53.59
21-11-2024,Campaign 2,TikTok,Carousel,Gen X,569,13,0,21.52,0
21-11-2024,Campaign 2,Facebook,Video,Gen Z,2426,51,6,55.4,529.34
21-11-2024,Campaign 2,Facebook,Video,Millennials,4984,103,14,103.14,1026.23
21-11-2024,Campaign 2,Facebook,Video,Gen X,5173,174,22,188.94,1894.87
21-11-2024,Campaign 2,Facebook,Image,Gen Z,1472,11,0,46.76,0
21-11-2024,Campaign 2,Facebook,Image,Millennials,7905,149,6,131.94,524.29
21-11-2024,Campaign 2,Facebook,Image,Gen X,2047,29,0,48.15,0
21-11-2024,Campaign 2,Facebook,Carousel,Gen Z,1354,13,0,34.01,0
21-11-2024,Campaign 2,Facebook,Carousel,Millennials,6986,122,4,262.38,360.35
21-11-2024,Campaign 2,Facebook,Carousel,Gen X,4180,44,1,149.67,56.49
22-11-2024,Campaign 2,Instagram,Video,Gen Z,7197,150,9,151.37,595.41
22-11-2024,Campaign 2,Instagram,Video,Millennials,7703,328,30,287.54,2139.95
22-11-2024,Campaign 2,Instagram,Video,Gen X,334,16,2,11.28,126.1
22-11-2024,Campaign 2,Instagram,Image,Gen Z,7053,84,3,99.55,267.58
22-11-2024,Campaign 2,Instagram,Image,Millennials,4013,42,1,95.14,87.83
22-11-2024,Campaign 2,Instagram,Image,Gen X,121,0,0,3.92,0
22-11-2024,Campaign 2,Instagram,Carousel,Gen Z,8670,188,11,117.13,767.78
22-11-2024,Campaign 2,Instagram,Carousel,Millennials,4334,103,6,120.53,454.12
22-11-2024,Campaign 2,Instagram,Carousel,Gen X,716,12,0,11.74,0
22-11-2024,Campaign 2,TikTok,Video,Gen Z,10370,407,44,259.54,2540.44
22-11-2024,Campaign 2,TikTok,Video,Millennials,1261,32,3,31.09,198.71
22-11-2024,Campaign 2,TikTok,Video,Gen X,144,4,0,4.03,0
22-11-2024,Campaign 2,TikTok,Image,Gen Z,14442,283,5,248.65,373.92
22-11-2024,Campaign 2,TikTok,Image,Millennials,727,8,0,16.41,0
22-11-2024,Campaign 2,TikTok,Image,Gen X,868,11,0,14.3,0
22-11-2024,Campaign 2,TikTok,Carousel,Gen Z,11775,186,13,290.63,1029.15
22-11-2024,Campaign 2,TikTok,Carousel,Millennials,1290,18,0,31.69,0
22-11-2024,Campaign 2,TikTok,Carousel,Gen X,408,8,0,7.46,0
22-11-2024,Campaign 2,Facebook,Video,Gen Z,2162,94,13,60.56,1161.37
22-11-2024,Campaign 2,Facebook,Video,Millennials,4858,181,17,140.45,1193.48
22-11-2024,Campaign 2,Facebook,Video,Gen X,5549,243,28,78.37,1891.7
22-11-2024,Campaign 2,Facebook,Image,Gen Z,2295,37,0,41.52,0
22-11-2024,Campaign 2,Facebook,Image,Millennials,11445,190,2,274.71,140.98
22-11-2024,Campaign 2,Facebook,Image,Gen X,4826,37,1,121.8,65.82
22-11-2024,Campaign 2,Facebook,Carousel,Gen Z,1739,38,2,67.25,143.48
22-11-2024,Campaign 2,Facebook,Carousel,Millennials,7024,132,4,92.97,230.19
22-11-2024,Campaign 2,Facebook,Carousel,Gen X,3366,93,6,70.52,437.09
23-11-2024,Campaign 2,Instagram,Video,Gen Z,8821,314,19,290.22,1280.42
23-11-2024,Campaign 2,Instagram,Video,Millennials,5306,140,12,74.6,796.64
23-11-2024,Campaign 2,Instagram,Video,Gen X,590,15,1,21.49,67.53
23-11-2024,Campaign 2,Instagram,Image,Gen Z,5809,104,1,97.62,56.72
23-11-2024,Campaign 2,Instagram,Image,Millennials,7670,76,3,148.84,186.63
23-11-2024,Campaign 2,Instagram,Image,Gen X,848,5,0,17.42,0
23-11-2024,Campaign 2,Instagram,Carousel,Gen Z,9943,206,16,309.94,1143.62
23-11-2024,Campaign 2,Instagram,Carousel,Millennials,3414,82,6,88.87,452.26
23-11-2024,Campaign 2,Instagram,Carousel,Gen X,845,12,0,17.37,0
23-11-2024,Campaign 2,TikTok,Video,Gen Z,12646,506,46,341.49,2646.14
23-11-2024,Campaign 2,TikTok,Video,Millennials,1568,54,4,44.95,220.4
23-11-2024,Campaign 2,TikTok,Video,Gen X,302,10,0,9.63,0
23-11-2024,Campaign 2,TikTok,Image,Gen Z,6632,86,2,212.55,156.45
23-11-2024,Campaign 2,TikTok,Image,Millennials,957,12,0,22.45,0
23-11-2024,Campaign 2,TikTok,Image,Gen X,487,9,0,6.76,0
23-11-2024,Campaign 2,TikTok,Carousel,Gen Z,5840,93,2,102.21,112.67
23-11-2024,Campaign 2,TikTok,Carousel,Millennials,1308,16,0,38.42,0
23-11-2024,Campaign 2,TikTok,Carousel,Gen X,663,6,0,8.72,0
23-11-2024,Campaign 2,Facebook,Video,Gen Z,2929,97,13,79.58,1256.35
23-11-2024,Campaign 2,Facebook,Video,Millennials,10819,462,29,169.69,2238.39
23-11-2024,Campaign 2,Facebook,Video,Gen X,2002,56,7,42.01,459.56
23-11-2024,Campaign 2,Facebook,Image,Gen Z,1724,9,0,29.57,0
23-11-2024,Campaign 2,Facebook,Image,Millennials,10049,88,2,229.74,107.55
23-11-2024,Campaign 2,Facebook,Image,Gen X,4892,64,1,143.01,75.09
23-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2613,69,3,68.87,227.86
23-11-2024,Campaign 2,Facebook,Carousel,Millennials,10179,296,16,165.69,843.08
23-11-2024,Campaign 2,Facebook,Carousel,Gen X,2778,68,2,51.43,121.34
24-11-2024,Campaign 2,Instagram,Video,Gen Z,7508,224,15,281.73,1316.54
24-11-2024,Campaign 2,Instagram,Video,Millennials,5653,165,24,217.61,1424.46
24-11-2024,Campaign 2,Instagram,Video,Gen X,766,21,1,14.55,59.27
24-11-2024,Campaign 2,Instagram,Image,Gen Z,3151,31,1,107.99,99.39
24-11-2024,Campaign 2,Instagram,Image,Millennials,5433,93,2,167.52,107.76
24-11-2024,Campaign 2,Instagram,Image,Gen X,857,16,0,18.76,0
24-11-2024,Campaign 2,Instagram,Carousel,Gen Z,5967,87,3,101.41,272.22
24-11-2024,Campaign 2,Instagram,Carousel,Millennials,4627,50,3,70.21,236.99
24-11-2024,Campaign 2,Instagram,Carousel,Gen X,807,14,0,27.15,0
24-11-2024,Campaign 2,TikTok,Video,Gen Z,5081,174,22,118,1573.71
24-11-2024,Campaign 2,TikTok,Video,Millennials,1308,32,2,17.83,114.96
24-11-2024,Campaign 2,TikTok,Video,Gen X,361,13,1,12.18,84.05
24-11-2024,Campaign 2,TikTok,Image,Gen Z,14106,265,6,236.52,527.39
24-11-2024,Campaign 2,TikTok,Image,Millennials,1689,18,0,54.09,0
24-11-2024,Campaign 2,TikTok,Image,Gen X,489,2,0,17.62,0
24-11-2024,Campaign 2,TikTok,Carousel,Gen Z,5571,153,7,99.32,613.34
24-11-2024,Campaign 2,TikTok,Carousel,Millennials,1010,14,0,32.31,0
24-11-2024,Campaign 2,TikTok,Carousel,Gen X,445,8,0,5.75,0
24-11-2024,Campaign 2,Facebook,Video,Gen Z,1470,44,2,35.53,135.48
24-11-2024,Campaign 2,Facebook,Video,Millennials,8533,318,30,150.08,1948.91
24-11-2024,Campaign 2,Facebook,Video,Gen X,2398,104,9,41.24,567.35
24-11-2024,Campaign 2,Facebook,Image,Gen Z,1264,24,0,17.16,0
24-11-2024,Campaign 2,Facebook,Image,Millennials,11785,65,2,211.31,129.23
24-11-2024,Campaign 2,Facebook,Image,Gen X,2151,15,0,66.58,0
24-11-2024,Campaign 2,Facebook,Carousel,Gen Z,1252,15,0,32.54,0
24-11-2024,Campaign 2,Facebook,Carousel,Millennials,11807,131,4,433.51,237.52
24-11-2024,Campaign 2,Facebook,Carousel,Gen X,4367,98,1,99.19,64.52
25-11-2024,Campaign 2,Instagram,Video,Gen Z,8076,222,32,205.53,2956.33
25-11-2024,Campaign 2,Instagram,Video,Millennials,5946,201,24,109.49,2021.61
25-11-2024,Campaign 2,Instagram,Video,Gen X,445,9,1,10.5,57.77
25-11-2024,Campaign 2,Instagram,Image,Gen Z,5812,110,3,120.07,266.58
25-11-2024,Campaign 2,Instagram,Image,Millennials,7952,78,1,183.13,61.03
25-11-2024,Campaign 2,Instagram,Image,Gen X,954,18,0,36.64,0
25-11-2024,Campaign 2,Instagram,Carousel,Gen Z,6982,107,3,206.38,265.58
25-11-2024,Campaign 2,Instagram,Carousel,Millennials,5999,79,2,154.57,198.18
25-11-2024,Campaign 2,Instagram,Carousel,Gen X,507,10,0,9.11,0
25-11-2024,Campaign 2,TikTok,Video,Gen Z,11673,236,22,271.72,2092.92
25-11-2024,Campaign 2,TikTok,Video,Millennials,666,32,3,13.26,168.4
25-11-2024,Campaign 2,TikTok,Video,Gen X,323,8,0,4.28,0
25-11-2024,Campaign 2,TikTok,Image,Gen Z,11223,164,5,152.97,349.81
25-11-2024,Campaign 2,TikTok,Image,Millennials,1946,20,0,33.62,0
25-11-2024,Campaign 2,TikTok,Image,Gen X,455,3,0,16.39,0
25-11-2024,Campaign 2,TikTok,Carousel,Gen Z,7408,136,4,156.68,355.58
25-11-2024,Campaign 2,TikTok,Carousel,Millennials,1693,42,1,36.05,85.51
25-11-2024,Campaign 2,TikTok,Carousel,Gen X,227,4,0,4.03,0
25-11-2024,Campaign 2,Facebook,Video,Gen Z,2870,95,10,87.12,998.1
25-11-2024,Campaign 2,Facebook,Video,Millennials,5639,254,14,108.69,1374.48
25-11-2024,Campaign 2,Facebook,Video,Gen X,3771,138,11,58.06,718.55
25-11-2024,Campaign 2,Facebook,Image,Gen Z,2786,20,0,104.35,0
25-11-2024,Campaign 2,Facebook,Image,Millennials,11361,170,5,418.26,259.42
25-11-2024,Campaign 2,Facebook,Image,Gen X,5310,35,1,119.06,61.42
25-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2472,44,3,49.78,150.95
25-11-2024,Campaign 2,Facebook,Carousel,Millennials,8716,121,8,329.57,619.58
25-11-2024,Campaign 2,Facebook,Carousel,Gen X,5734,66,4,134,297.98
26-11-2024,Campaign 2,Instagram,Video,Gen Z,9992,270,17,189.51,1043.25
26-11-2024,Campaign 2,Instagram,Video,Millennials,2837,93,13,58.19,654.53
26-11-2024,Campaign 2,Instagram,Video,Gen X,331,12,1,5.93,62.14
26-11-2024,Campaign 2,Instagram,Image,Gen Z,4172,27,1,144.68,95.27
26-11-2024,Campaign 2,Instagram,Image,Millennials,4250,50,2,78.37,128.9
26-11-2024,Campaign 2,Instagram,Image,Gen X,681,8,0,26.29,0
26-11-2024,Campaign 2,Instagram,Carousel,Gen Z,5094,134,4,90.52,289.74
26-11-2024,Campaign 2,Instagram,Carousel,Millennials,2770,71,5,74.42,377.64
26-11-2024,Campaign 2,Instagram,Carousel,Gen X,241,3,0,6.22,0
26-11-2024,Campaign 2,TikTok,Video,Gen Z,12675,361,43,434.52,2955.83
26-11-2024,Campaign 2,TikTok,Video,Millennials,1260,47,5,24.08,440.39
26-11-2024,Campaign 2,TikTok,Video,Gen X,988,27,3,20.08,231.58
26-11-2024,Campaign 2,TikTok,Image,Gen Z,8195,95,3,271.56,153.65
26-11-2024,Campaign 2,TikTok,Image,Millennials,816,16,0,28.05,0
26-11-2024,Campaign 2,TikTok,Image,Gen X,152,1,0,5.06,0
26-11-2024,Campaign 2,TikTok,Carousel,Gen Z,9959,121,9,364.98,456.06
26-11-2024,Campaign 2,TikTok,Carousel,Millennials,592,17,1,13.06,79.77
26-11-2024,Campaign 2,TikTok,Carousel,Gen X,360,6,0,7.97,0
26-11-2024,Campaign 2,Facebook,Video,Gen Z,2572,93,4,39.82,355.48
26-11-2024,Campaign 2,Facebook,Video,Millennials,9942,310,20,142.26,1106.35
26-11-2024,Campaign 2,Facebook,Video,Gen X,3488,88,7,68.85,564.68
26-11-2024,Campaign 2,Facebook,Image,Gen Z,1270,7,0,35.76,0
26-11-2024,Campaign 2,Facebook,Image,Millennials,4002,63,1,145.72,82.58
26-11-2024,Campaign 2,Facebook,Image,Gen X,4059,46,1,148.99,94.57
26-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2462,35,2,51.97,104.44
26-11-2024,Campaign 2,Facebook,Carousel,Millennials,7436,120,3,168.66,193.26
26-11-2024,Campaign 2,Facebook,Carousel,Gen X,5463,132,5,87.37,290.07
27-11-2024,Campaign 2,Instagram,Video,Gen Z,9443,262,24,266.84,1593.21
27-11-2024,Campaign 2,Instagram,Video,Millennials,6324,244,14,190.26,1013.26
27-11-2024,Campaign 2,Instagram,Video,Gen X,250,8,0,7.04,0
27-11-2024,Campaign 2,Instagram,Image,Gen Z,9797,104,1,209.48,58.47
27-11-2024,Campaign 2,Instagram,Image,Millennials,7670,132,6,172.91,451.66
27-11-2024,Campaign 2,Instagram,Image,Gen X,746,4,0,28.28,0
27-11-2024,Campaign 2,Instagram,Carousel,Gen Z,5627,99,3,107.4,270.07
27-11-2024,Campaign 2,Instagram,Carousel,Millennials,2509,45,3,70.57,261.97
27-11-2024,Campaign 2,Instagram,Carousel,Gen X,879,24,1,29.24,80.03
27-11-2024,Campaign 2,TikTok,Video,Gen Z,5091,218,15,98.19,1438.42
27-11-2024,Campaign 2,TikTok,Video,Millennials,647,23,1,12.21,53.69
27-11-2024,Campaign 2,TikTok,Video,Gen X,322,10,1,7.17,96.22
27-11-2024,Campaign 2,TikTok,Image,Gen Z,12072,92,1,181.84,72.61
27-11-2024,Campaign 2,TikTok,Image,Millennials,1587,15,0,54.76,0
27-11-2024,Campaign 2,TikTok,Image,Gen X,191,2,0,5.16,0
27-11-2024,Campaign 2,TikTok,Carousel,Gen Z,5362,83,4,191.11,208.58
27-11-2024,Campaign 2,TikTok,Carousel,Millennials,921,13,0,29.29,0
27-11-2024,Campaign 2,TikTok,Carousel,Gen X,582,7,0,14.58,0
27-11-2024,Campaign 2,Facebook,Video,Gen Z,1699,51,7,35.15,661.6
27-11-2024,Campaign 2,Facebook,Video,Millennials,4122,113,13,103.71,1047.66
27-11-2024,Campaign 2,Facebook,Video,Gen X,3480,114,7,94.19,508.77
27-11-2024,Campaign 2,Facebook,Image,Gen Z,1566,20,0,59.71,0
27-11-2024,Campaign 2,Facebook,Image,Millennials,6274,81,1,110.13,82.11
27-11-2024,Campaign 2,Facebook,Image,Gen X,4984,44,0,191.16,0
27-11-2024,Campaign 2,Facebook,Carousel,Gen Z,2086,35,1,34.6,55.93
27-11-2024,Campaign 2,Facebook,Carousel,Millennials,8714,175,10,246.69,819.08
27-11-2024,Campaign 2,Facebook,Carousel,Gen X,2560,44,1,52.18,94.56
28-11-2024,Campaign 2,Instagram,Video,Gen Z,8403,359,25,203.13,1475.93
28-11-2024,Campaign 2,Instagram,Video,Millennials,2721,79,9,82.06,756.34
28-11-2024,Campaign 2,Instagram,Video,Gen X,114,3,0,2.79,0
